"x","y","mean","variance","upper_var","lower_var"
-1.548082000000000846e+00,4.823346000000000799e+00,6.848859747972839696e-01,2.795489260990306590e+00,5.203392538962443581e+00,9.014672542224885787e-02
-1.498082000000000136e+00,4.823346000000000799e+00,6.848841255806170647e-01,2.795484845950360508e+00,5.203370384405052285e+00,9.014662244266874458e-02
-1.448082000000000313e+00,4.823346000000000799e+00,6.848822736229640551e-01,2.795480495107379060e+00,5.203348326914348121e+00,9.014651706031784340e-02
-1.398082000000000491e+00,4.823346000000000799e+00,6.848804206931090599e-01,2.795476215131035058e+00,5.203326392172210824e+00,9.014640929587218465e-02
-1.348082000000000669e+00,4.823346000000000799e+00,6.848785686476005496e-01,2.795472012711238019e+00,5.203304606564275403e+00,9.014629918091685012e-02
-1.298082000000000846e+00,4.823346000000000799e+00,6.848767194297969985e-01,2.795467894540332399e+00,5.203282997139990762e+00,9.014618675838695361e-02
-3.148082000000000491e+00,4.773346000000000089e+00,6.849336408634512097e-01,2.795622555201410009e+00,5.203999398535200882e+00,9.014875991694251689e-02
-3.098082000000000669e+00,4.773346000000000089e+00,6.849322591161181029e-01,2.795618557506416302e+00,5.203981560891828728e+00,9.014870519593307097e-02
-3.048082000000000846e+00,4.773346000000000089e+00,6.849308534567875029e-01,2.795614481170872523e+00,5.203963397218072551e+00,9.014864982867298870e-02
-2.998082000000000136e+00,4.773346000000000089e+00,6.849294238061603979e-01,2.795610327541875773e+00,5.203944909385920248e+00,9.014859376188076590e-02
-2.948082000000000313e+00,4.773346000000000089e+00,6.849279701040992263e-01,2.795606098162115138e+00,5.203926099772059111e+00,9.014853693857610706e-02
-2.898082000000000491e+00,4.773346000000000089e+00,6.849264923116734627e-01,2.795601794775608884e+00,5.203906971283922545e+00,9.014847929816646732e-02
-2.848082000000000669e+00,4.773346000000000089e+00,6.849249904133282163e-01,2.795597419333045064e+00,5.203887527385977485e+00,9.014842077656273767e-02
-2.798082000000000846e+00,4.773346000000000089e+00,6.849234644191863897e-01,2.795592973996762431e+00,5.203867772126358204e+00,9.014836130632368494e-02
-2.748082000000000136e+00,4.773346000000000089e+00,6.849219143674841748e-01,2.795588461145265935e+00,5.203847710163650220e+00,9.014830081683278262e-02
-2.698082000000000313e+00,4.773346000000000089e+00,6.849203403271428847e-01,2.795583883377249279e+00,5.203827346793813646e+00,9.014823923450906995e-02
-2.648082000000000491e+00,4.773346000000000089e+00,6.849187424004707925e-01,2.795579243515137424e+00,5.203806687977197143e+00,9.014817648304966624e-02
-2.598082000000000669e+00,4.773346000000000089e+00,6.849171207259666661e-01,2.795574544607948297e+00,5.203785740365108659e+00,9.014811248370779850e-02
-2.548082000000000846e+00,4.773346000000000089e+00,6.849154754812647461e-01,2.795569789933692650e+00,5.203764511326562037e+00,9.014804715560426063e-02
-2.498082000000000136e+00,4.773346000000000089e+00,6.849138068861445605e-01,2.795564983000945247e+00,5.203743008974046624e+00,9.014798041607337276e-02
-2.448082000000000313e+00,4.773346000000000089e+00,6.849121152056814044e-01,2.795560127549840512e+00,5.203721242189260465e+00,9.014791218104592496e-02
-2.398082000000000491e+00,4.773346000000000089e+00,6.849104007534303484e-01,2.795555227552260824e+00,5.203699220647655999e+00,9.014784236546245777e-02
-2.348082000000000669e+00,4.773346000000000089e+00,6.849086638947216032e-01,2.795550287211281404e+00,5.203676954842441305e+00,9.014777088372433189e-02
-2.298082000000000846e+00,4.773346000000000089e+00,6.849069050499667632e-01,2.795545310959729246e+00,5.203654456107052795e+00,9.014769765017495440e-02
-2.248082000000000136e+00,4.773346000000000089e+00,6.849051246980308871e-01,2.795540303457983544e+00,5.203631736636706862e+00,9.014762257961358993e-02
-2.198082000000000313e+00,4.773346000000000089e+00,6.849033233796035791e-01,2.795535269590793792e+00,5.203608809508189381e+00,9.014754558784011940e-02
-2.148082000000000491e+00,4.773346000000000089e+00,6.849015017005661843e-01,2.795530214463251895e+00,5.203585688698007417e+00,9.014746659222634684e-02
-2.098082000000000669e+00,4.773346000000000089e+00,6.848996603353346702e-01,2.795525143395808598e+00,5.203562389098641106e+00,9.014738551231474273e-02
-2.048082000000000846e+00,4.773346000000000089e+00,6.848978000301571001e-01,2.795520061918290278e+00,5.203538926532603526e+00,9.014730227044259747e-02
-1.998082000000000136e+00,4.773346000000000089e+00,6.848959216063027489e-01,2.795514975762991128e+00,5.203515317763963921e+00,9.014721679238167640e-02
-1.948082000000000313e+00,4.773346000000000089e+00,6.848940259632044780e-01,2.795509890856729296e+00,5.203491580507639824e+00,9.014712900800435358e-02
-1.898082000000000491e+00,4.773346000000000089e+00,6.848921140814109298e-01,2.795504813311933567e+00,5.203467733435441112e+00,9.014703885195603228e-02
-1.848082000000000669e+00,4.773346000000000089e+00,6.848901870254059387e-01,2.795499749416721524e+00,5.203443796179278102e+00,9.014694626434172076e-02
-1.798082000000000846e+00,4.773346000000000089e+00,6.848882459462535266e-01,2.795494705623947418e+00,5.203419789331119816e+00,9.014685119142258618e-02
-1.748082000000000136e+00,4.773346000000000089e+00,6.848862920839796642e-01,2.795489688539314344e+00,5.203395734439277831e+00,9.014675358630773461e-02
-1.698082000000000313e+00,4.773346000000000089e+00,6.848843267697424242e-01,2.795484704908446361e+00,5.203371654001124114e+00,9.014665340965129225e-02
-1.648082000000000491e+00,4.773346000000000089e+00,6.848823514277078139e-01,2.795479761603055557e+00,5.203347571451963915e+00,9.014655063033905069e-02
-1.598082000000000669e+00,4.773346000000000089e+00,6.848803675765883225e-01,2.795474865606136117e+00,5.203323511149509528e+00,9.014644522616251099e-02
-1.548082000000000846e+00,4.773346000000000089e+00,6.848783768308747133e-01,2.795470023996303066e+00,5.203299498354494013e+00,9.014633718447878641e-02
-1.498082000000000136e+00,4.773346000000000089e+00,6.848763809016710224e-01,2.795465243931225086e+00,5.203275559206587353e+00,9.014622650284812022e-02
-1.448082000000000313e+00,4.773346000000000089e+00,6.848743815971257698e-01,2.795460532630299699e+00,5.203251720695865501e+00,9.014611318964133035e-02
-1.398082000000000491e+00,4.773346000000000089e+00,6.848723808224370657e-01,2.795455897356488695e+00,5.203228010629478817e+00,9.014599726461883233e-02
-1.348082000000000669e+00,4.773346000000000089e+00,6.848703805793970867e-01,2.795451345397542475e+00,5.203204457593743726e+00,9.014587875946782070e-02
-1.298082000000000846e+00,4.773346000000000089e+00,6.848683829654597099e-01,2.795446884046516978e+00,5.203181090911264128e+00,9.014575771829939910e-02
-3.148082000000000491e+00,4.723345999999999378e+00,6.849297102735388831e-01,2.795613995348853464e+00,5.203953819627441746e+00,9.014851481694728663e-02
-3.098082000000000669e+00,4.723345999999999378e+00,6.849282257044431166e-01,2.795609695363667768e+00,5.203934645855929020e+00,9.014845617636996211e-02
-3.048082000000000846e+00,4.723345999999999378e+00,6.849267153518350248e-01,2.795605309795193172e+00,5.203915119093566410e+00,9.014839686400709373e-02
-2.998082000000000136e+00,4.723345999999999378e+00,6.849251791208361695e-01,2.795600840056455372e+00,5.203895241215238165e+00,9.014833682242955060e-02
-2.948082000000000313e+00,4.723345999999999378e+00,6.849236169364661952e-01,2.795596287772528665e+00,5.203875014636309970e+00,9.014827599008297387e-02
-2.898082000000000491e+00,4.723345999999999378e+00,6.849220287458437362e-01,2.795591654786890867e+00,5.203854442341039110e+00,9.014821430137501257e-02
-2.848082000000000669e+00,4.723345999999999378e+00,6.849204145205173289e-01,2.795586943167488236e+00,5.203833527911394974e+00,9.014815168678946833e-02
-2.798082000000000846e+00,4.723345999999999378e+00,6.849187742589616379e-01,2.795582155212236852e+00,5.203812275556130018e+00,9.014808807303956173e-02
-2.748082000000000136e+00,4.723345999999999378e+00,6.849171079892191205e-01,2.795577293454179824e+00,5.203790690140303710e+00,9.014802338325168807e-02
-2.698082000000000313e+00,4.723345999999999378e+00,6.849154157716820235e-01,2.795572360666038314e+00,5.203768777214782482e+00,9.014795753718667093e-02
-2.648082000000000491e+00,4.723345999999999378e+00,6.849136977020334749e-01,2.795567359864234103e+00,5.203746543045942197e+00,9.014789045149902702e-02
-2.598082000000000669e+00,4.723345999999999378e+00,6.849119539143178059e-01,2.795562294312282869e+00,5.203723994645237383e+00,9.014782204003304877e-02
-2.548082000000000846e+00,4.723345999999999378e+00,6.849101845841234493e-01,2.795557167523489817e+00,5.203701139798310393e+00,9.014775221415580186e-02
-2.498082000000000136e+00,4.723345999999999378e+00,6.849083899319204916e-01,2.795551983262992035e+00,5.203677987094095236e+00,9.014768088313172834e-02
-2.448082000000000313e+00,4.723345999999999378e+00,6.849065702264806044e-01,2.795546745548959766e+00,5.203654545953007471e+00,9.014760795453410913e-02
-2.398082000000000491e+00,4.723345999999999378e+00,6.849047257883855711e-01,2.795541458653044931e+00,5.203630826654390695e+00,9.014753333469317786e-02
-2.348082000000000669e+00,4.723345999999999378e+00,6.849028569936577160e-01,2.795536127099969015e+00,5.203606840363352859e+00,9.014745692918632591e-02
-2.298082000000000846e+00,4.723345999999999378e+00,6.849009642774023243e-01,2.795530755666177924e+00,5.203582599155953226e+00,9.014737864336086481e-02
-2.248082000000000136e+00,4.723345999999999378e+00,6.848990481375343276e-01,2.795525349377622426e+00,5.203558116043424775e+00,9.014729838289478603e-02
-2.198082000000000313e+00,4.723345999999999378e+00,6.848971091385090970e-01,2.795519913506507859e+00,5.203533404994547418e+00,9.014721605439146579e-02
-2.148082000000000491e+00,4.723345999999999378e+00,6.848951479150616750e-01,2.795514453567089053e+00,5.203508480956322124e+00,9.014713156600533128e-02
-2.098082000000000669e+00,4.723345999999999378e+00,6.848931651759228023e-01,2.795508975310408761e+00,5.203483359872534741e+00,9.014704482809848818e-02
-2.048082000000000846e+00,4.723345999999999378e+00,6.848911617074839864e-01,2.795503484717972054e+00,5.203458058699967026e+00,9.014695575392436822e-02
-1.998082000000000136e+00,4.723345999999999378e+00,6.848891383773891839e-01,2.795497987994371325e+00,5.203432595422143869e+00,9.014686426033501065e-02
-1.948082000000000313e+00,4.723345999999999378e+00,6.848870961380191247e-01,2.795492491558793091e+00,5.203406989060185062e+00,9.014677026851009023e-02
-1.898082000000000491e+00,4.723345999999999378e+00,6.848850360298427420e-01,2.795487002035420776e+00,5.203381259680651461e+00,9.014667370470316743e-02
-1.848082000000000669e+00,4.723345999999999378e+00,6.848829591845836395e-01,2.795481526242772130e+00,5.203355428400010751e+00,9.014657450099766711e-02
-1.798082000000000846e+00,4.723345999999999378e+00,6.848808668282059253e-01,2.795476071181839384e+00,5.203329517385518521e+00,9.014647259607749818e-02
-1.748082000000000136e+00,4.723345999999999378e+00,6.848787602836605704e-01,2.795470644023244411e+00,5.203303549852511090e+00,9.014636793599696551e-02
-1.698082000000000313e+00,4.723345999999999378e+00,6.848766409733373361e-01,2.795465252093235708e+00,5.203277550057313405e+00,9.014626047494911365e-02
-1.648082000000000491e+00,4.723345999999999378e+00,6.848745104212524692e-01,2.795459902858624890e+00,5.203251543286170566e+00,9.014615017603291869e-02
-1.598082000000000669e+00,4.723345999999999378e+00,6.848723702548596970e-01,2.795454603910721314e+00,5.203225555839533278e+00,9.014603701200288310e-02
-1.548082000000000846e+00,4.723345999999999378e+00,6.848702222065072842e-01,2.795449362948244421e+00,5.203199615011720347e+00,9.014592096600432258e-02
-1.498082000000000136e+00,4.723345999999999378e+00,6.848680681144850846e-01,2.795444187759291488e+00,5.203173749065779674e+00,9.014580203228522715e-02
-1.448082000000000313e+00,4.723345999999999378e+00,6.848659099236150682e-01,2.795439086202371470e+00,5.203147987203128544e+00,9.014568021687713317e-02
-1.398082000000000491e+00,4.723345999999999378e+00,6.848637496854005358e-01,2.795434066186635480e+00,5.203122359528411067e+00,9.014555553824386835e-02
-1.348082000000000669e+00,4.723345999999999378e+00,6.848615895576345425e-01,2.795429135651251507e+00,5.203096897008632205e+00,9.014542802788623466e-02
-1.298082000000000846e+00,4.723345999999999378e+00,6.848594318035085005e-01,2.795424302544118778e+00,5.203071631427309107e+00,9.014529773090196318e-02
-1.248082000000000136e+00,4.723345999999999378e+00,6.848572787901514580e-01,2.795419574799932416e+00,5.203046595333112201e+00,9.014516470649114321e-02
-3.148082000000000491e+00,4.673346000000002221e+00,6.849254993360326393e-01,2.795604857054086789e+00,5.203905048903059161e+00,9.014825121369211824e-02
-3.098082000000000669e+00,4.673346000000002221e+00,6.849239044391171038e-01,2.795600232440804245e+00,5.203884440978900017e+00,9.014818837596606793e-02
-3.048082000000000846e+00,4.673346000000002221e+00,6.849222817469844404e-01,2.795595514698915096e+00,5.203863450932926682e+00,9.014812484162972039e-02
-2.998082000000000136e+00,4.673346000000002221e+00,6.849206311473272635e-01,2.795590705308253821e+00,5.203842080630499467e+00,9.014806054883488240e-02
-2.948082000000000313e+00,4.673346000000002221e+00,6.849189525484613572e-01,2.795585805978450189e+00,5.203820332515560310e+00,9.014799543113909130e-02
-2.898082000000000491e+00,4.673346000000002221e+00,6.849172458816656928e-01,2.795580818656083100e+00,5.203798209641551153e+00,9.014792941758582867e-02
-2.848082000000000669e+00,4.673346000000002221e+00,6.849155111037070753e-01,2.795575745531375222e+00,5.203775715702870563e+00,9.014786243282395251e-02
-2.798082000000000846e+00,4.673346000000002221e+00,6.849137481995279941e-01,2.795570589044462206e+00,5.203752855066801075e+00,9.014779439726186561e-02
-2.748082000000000136e+00,4.673346000000002221e+00,6.849119571851103316e-01,2.795565351891147188e+00,5.203729632805835337e+00,9.014772522726144377e-02
-2.698082000000000313e+00,4.673346000000002221e+00,6.849101381104939490e-01,2.795560037028083755e+00,5.203706054730094621e+00,9.014765483537044710e-02
-2.648082000000000491e+00,4.673346000000002221e+00,6.849082910629702425e-01,2.795554647677371829e+00,5.203682127420045767e+00,9.014758313059659245e-02
-2.598082000000000669e+00,4.673346000000002221e+00,6.849064161704202514e-01,2.795549187330454100e+00,5.203657858258997848e+00,9.014751001872282898e-02
-2.548082000000000846e+00,4.673346000000002221e+00,6.849045136048154125e-01,2.795543659751296151e+00,5.203633255465524243e+00,9.014743540266710597e-02
-2.498082000000000136e+00,4.673346000000002221e+00,6.849025835858310041e-01,2.795538068978822288e+00,5.203608328125380211e+00,9.014735918288033223e-02
-2.448082000000000313e+00,4.673346000000002221e+00,6.849006263846141307e-01,2.795532419328477403e+00,5.203583086222996812e+00,9.014728125779256085e-02
-2.398082000000000491e+00,4.673346000000002221e+00,6.848986423276496316e-01,2.795526715392897987e+00,5.203557540672057335e+00,9.014720152430057143e-02
-2.348082000000000669e+00,4.673346000000002221e+00,6.848966318007139176e-01,2.795520962041751378e+00,5.203531703345244175e+00,9.014711987829315820e-02
-2.298082000000000846e+00,4.673346000000002221e+00,6.848945952529317260e-01,2.795515164420465215e+00,5.203505587102701391e+00,9.014703621522582311e-02
-2.248082000000000136e+00,4.673346000000002221e+00,6.848925332008617417e-01,2.795509327948024314e+00,5.203479205819028230e+00,9.014695043072828984e-02
-2.198082000000000313e+00,4.673346000000002221e+00,6.848904462326382836e-01,2.795503458313681744e+00,5.203452574408698794e+00,9.014686242125430349e-02
-2.148082000000000491e+00,4.673346000000002221e+00,6.848883350121224289e-01,2.795497561472557901e+00,5.203425708849485964e+00,9.014677208476808146e-02
-2.098082000000000669e+00,4.673346000000002221e+00,6.848862002830193862e-01,2.795491643640143131e+00,5.203398626203652455e+00,9.014667932146117058e-02
-2.048082000000000846e+00,4.673346000000002221e+00,6.848840428729736640e-01,2.795485711285573771e+00,5.203371344636703810e+00,9.014658403450526158e-02
-1.998082000000000136e+00,4.673346000000002221e+00,6.848818636975736451e-01,2.795479771123793089e+00,5.203343883433402262e+00,9.014648613082876238e-02
-1.948082000000000313e+00,4.673346000000002221e+00,6.848796637642541318e-01,2.795473830106473656e+00,5.203316263010735909e+00,9.014638552191921173e-02
-1.898082000000000491e+00,4.673346000000002221e+00,6.848774441760576703e-01,2.795467895411702486e+00,5.203288504927541247e+00,9.014628212464667611e-02
-1.848082000000000669e+00,4.673346000000002221e+00,6.848752061352169074e-01,2.795461974432479124e+00,5.203260631890593402e+00,9.014617586210089961e-02
-1.798082000000000846e+00,4.673346000000002221e+00,6.848729509465341092e-01,2.795456074763986720e+00,5.203232667756894969e+00,9.014606666444165139e-02
-1.748082000000000136e+00,4.673346000000002221e+00,6.848706800204749090e-01,2.795450204189612986e+00,5.203204637531502641e+00,9.014595446975015580e-02
-1.698082000000000313e+00,4.673346000000002221e+00,6.848683948760226903e-01,2.795444370665805423e+00,5.203176567361392557e+00,9.014583922488701717e-02
-1.648082000000000491e+00,4.673346000000002221e+00,6.848660971431687061e-01,2.795438582305735054e+00,5.203148484524379391e+00,9.014572088633972247e-02
-1.598082000000000669e+00,4.673346000000002221e+00,6.848637885650306067e-01,2.795432847361803308e+00,5.203120417413078513e+00,9.014559942105793144e-02
-1.548082000000000846e+00,4.673346000000002221e+00,6.848614709996055927e-01,2.795427174207043119e+00,5.203092395514069324e+00,9.014547480727613804e-02
-1.498082000000000136e+00,4.673346000000002221e+00,6.848591464210325164e-01,2.795421571315444886e+00,5.203064449381358259e+00,9.014534703530588389e-02
-1.448082000000000313e+00,4.673346000000002221e+00,6.848568169203917977e-01,2.795416047241268132e+00,5.203036610604457657e+00,9.014521610829914766e-02
-1.398082000000000491e+00,4.673346000000002221e+00,6.848544847059993002e-01,2.795410610597429013e+00,5.203008911770946376e+00,9.014508204297456972e-02
-1.348082000000000669e+00,4.673346000000002221e+00,6.848521521031302184e-01,2.795405270032951695e+00,5.202981386422951715e+00,9.014494487029901804e-02
-1.298082000000000846e+00,4.673346000000002221e+00,6.848498215531710898e-01,2.795400034209656770e+00,5.202954069007925675e+00,9.014480463611716787e-02
-1.248082000000000136e+00,4.673346000000002221e+00,6.848474956121497481e-01,2.795394911778112057e+00,5.202926994823307894e+00,9.014466140172343323e-02
-3.148082000000000491e+00,4.623346000000001510e+00,6.849209883790218223e-01,2.795595102801101905e+00,5.203852868059983372e+00,9.014796771089048089e-02
-3.098082000000000669e+00,4.623346000000001510e+00,6.849192751120597444e-01,2.795590129619754727e+00,5.203830720946380772e+00,9.014790037880307527e-02
-3.048082000000000846e+00,4.623346000000001510e+00,6.849175318881079999e-01,2.795585055110621386e+00,5.203808160240439129e+00,9.014783232632125887e-02
-2.998082000000000136e+00,4.623346000000001510e+00,6.849157585754385158e-01,2.795579880820815433e+00,5.203785187783774191e+00,9.014776348690060892e-02
-2.948082000000000313e+00,4.623346000000001510e+00,6.849139550636058615e-01,2.795574608546452122e+00,5.203761806036849791e+00,9.014769378887843576e-02
-2.898082000000000491e+00,4.623346000000001510e+00,6.849121212659768920e-01,2.795569240340608719e+00,5.203738018112826325e+00,9.014762315555317762e-02
-2.848082000000000669e+00,4.623346000000001510e+00,6.849102571224495728e-01,2.795563778520820719e+00,5.203713827811959902e+00,9.014755150530372185e-02
-2.798082000000000846e+00,4.623346000000001510e+00,6.849083626023423355e-01,2.795558225676105124e+00,5.203689239656449139e+00,9.014747875174650149e-02
-2.748082000000000136e+00,4.623346000000001510e+00,6.849064377074937093e-01,2.795552584673442809e+00,5.203664258925870811e+00,9.014740480393693134e-02
-2.698082000000000313e+00,4.623346000000001510e+00,6.849044824755344818e-01,2.795546858663673806e+00,5.203638891692863311e+00,9.014732956661267171e-02
-2.648082000000000491e+00,4.623346000000001510e+00,6.849024969833645837e-01,2.795541051086706030e+00,5.203613144859092543e+00,9.014725294048546445e-02
-2.598082000000000669e+00,4.623346000000001510e+00,6.849004813507832967e-01,2.795535165676016121e+00,5.203587026191077491e+00,9.014717482257587899e-02
-2.548082000000000846e+00,4.623346000000001510e+00,6.848984357442901016e-01,2.795529206462376681e+00,5.203560544355912754e+00,9.014709510659457692e-02
-2.498082000000000136e+00,4.623346000000001510e+00,6.848963603810637180e-01,2.795523177776707335e+00,5.203533708956710413e+00,9.014701368337584009e-02
-2.448082000000000313e+00,4.623346000000001510e+00,6.848942555330700399e-01,2.795517084252076678e+00,5.203506530567485022e+00,9.014693044135398126e-02
-2.398082000000000491e+00,4.623346000000001510e+00,6.848921215313060751e-01,2.795510930824712137e+00,5.203479020767226793e+00,9.014684526709024204e-02
-2.348082000000000669e+00,4.623346000000001510e+00,6.848899587701569036e-01,2.795504722733997749e+00,5.203451192172992457e+00,9.014675804584593166e-02
-2.298082000000000846e+00,4.623346000000001510e+00,6.848877677118447860e-01,2.795498465521419895e+00,5.203423058471756235e+00,9.014666866220177877e-02
-2.248082000000000136e+00,4.623346000000001510e+00,6.848855488909635358e-01,2.795492165028393039e+00,5.203394634450852152e+00,9.014657700072374602e-02
-2.198082000000000313e+00,4.623346000000001510e+00,6.848833029190480870e-01,2.795485827392904188e+00,5.203365936026509431e+00,9.014648294667139405e-02
-2.148082000000000491e+00,4.623346000000001510e+00,6.848810304891647105e-01,2.795479459045008941e+00,5.203336980270453438e+00,9.014638638674514481e-02
-2.098082000000000669e+00,4.623346000000001510e+00,6.848787323805108906e-01,2.795473066700990383e+00,5.203307785434105881e+00,9.014628720987767629e-02
-2.048082000000000846e+00,4.623346000000001510e+00,6.848764094629481436e-01,2.795466657356346030e+00,5.203278370970124911e+00,9.014618530805355856e-02
-1.998082000000000136e+00,4.623346000000001510e+00,6.848740627014894278e-01,2.795460238277379883e+00,5.203248757551050652e+00,9.014608057716749778e-02
-1.948082000000000313e+00,4.623346000000001510e+00,6.848716931606582126e-01,2.795453816991524398e+00,5.203218967084639601e+00,9.014597291790601985e-02
-1.898082000000000491e+00,4.623346000000001510e+00,6.848693020087233130e-01,2.795447401276299981e+00,5.203189022725744017e+00,9.014586223665602138e-02
-1.848082000000000669e+00,4.623346000000001510e+00,6.848668905217204506e-01,2.795440999146906691e+00,5.203158948884071044e+00,9.014574844642912754e-02
-1.798082000000000846e+00,4.623346000000001510e+00,6.848644600872715316e-01,2.795434618842508989e+00,5.203128771228002769e+00,9.014563146780064928e-02
-1.748082000000000136e+00,4.623346000000001510e+00,6.848620122081219286e-01,2.795428268811129158e+00,5.203098516683720476e+00,9.014551122985567377e-02
-1.698082000000000313e+00,4.623346000000001510e+00,6.848595485053819987e-01,2.795421957693207116e+00,5.203068213429624222e+00,9.014538767113930429e-02
-1.648082000000000491e+00,4.623346000000001510e+00,6.848570707213942343e-01,2.795415694303902576e+00,5.203037890885616967e+00,9.014526074059679706e-02
-1.598082000000000669e+00,4.623346000000001510e+00,6.848545807222243820e-01,2.795409487614030741e+00,5.203007579697016105e+00,9.014513039850813314e-02
-1.548082000000000846e+00,4.623346000000001510e+00,6.848520804996955924e-01,2.795403346729870897e+00,5.202977311712919217e+00,9.014499661739833192e-02
-1.498082000000000136e+00,4.623346000000001510e+00,6.848495721729582764e-01,2.795397280871667611e+00,5.202947119958651889e+00,9.014485938292819689e-02
-1.448082000000000313e+00,4.623346000000001510e+00,6.848470579894949672e-01,2.795391299351090542e+00,5.202917038602008937e+00,9.014471869474366406e-02
-1.398082000000000491e+00,4.623346000000001510e+00,6.848445403256263608e-01,2.795385411547574694e+00,5.202887102913655859e+00,9.014457456729521589e-02
-1.348082000000000669e+00,4.623346000000001510e+00,6.848420216863339016e-01,2.795379626883689017e+00,5.202857349220555427e+00,9.014442703059842577e-02
-1.298082000000000846e+00,4.623346000000001510e+00,6.848395047045100492e-01,2.795373954799621696e+00,5.202827814853415944e+00,9.014427613094712355e-02
-1.248082000000000136e+00,4.623346000000001510e+00,6.848369921394900084e-01,2.795368404726776390e+00,5.202798538087074043e+00,9.014412193156010056e-02
-3.098082000000000669e+00,4.573346000000000799e+00,6.849143161219179987e-01,2.795579345371729030e+00,5.203773245438840789e+00,9.014759066220499883e-02
-3.048082000000000846e+00,4.573346000000000799e+00,6.849124435897702146e-01,2.795573887733473040e+00,5.203748999016110766e+00,9.014751777474382111e-02
-2.998082000000000136e+00,4.573346000000000799e+00,6.849105386249662031e-01,2.795568321473238083e+00,5.203724306810745048e+00,9.014744407300173679e-02
-2.948082000000000313e+00,4.573346000000000799e+00,6.849086010960675486e-01,2.795562648475187206e+00,5.203699171285703251e+00,9.014736947975210413e-02
-2.898082000000000491e+00,4.573346000000000799e+00,6.849066308962548089e-01,2.795556870902074831e+00,5.203673595602459123e+00,9.014729391214791610e-02
-2.848082000000000669e+00,4.573346000000000799e+00,6.849046279462407405e-01,2.795550991203632485e+00,5.203647583658552733e+00,9.014721728183791583e-02
-2.798082000000000846e+00,4.573346000000000799e+00,6.849025921974001285e-01,2.795545012124466044e+00,5.203621140125821221e+00,9.014713949512773161e-02
-2.748082000000000136e+00,4.573346000000000799e+00,6.849005236351120018e-01,2.795538936711323252e+00,5.203594270489166007e+00,9.014706045318821026e-02
-2.698082000000000313e+00,4.573346000000000799e+00,6.848984222823008006e-01,2.795532768319774153e+00,5.203566981085670839e+00,9.014698005230920019e-02
-2.648082000000000491e+00,4.573346000000000799e+00,6.848962882032212374e-01,2.795526510620135685e+00,5.203539279144263396e+00,9.014689818420895673e-02
-2.598082000000000669e+00,4.573346000000000799e+00,6.848941215073820477e-01,2.795520167602687511e+00,5.203511172825057152e+00,9.014681473638476439e-02
-2.548082000000000846e+00,4.573346000000000799e+00,6.848919223537224266e-01,2.795513743581900634e+00,5.203482671258851333e+00,9.014672959252810480e-02
-2.498082000000000136e+00,4.573346000000000799e+00,6.848896909549381240e-01,2.795507243199963021e+00,5.203453784586451469e+00,9.014664263298165225e-02
-2.448082000000000313e+00,4.573346000000000799e+00,6.848874275819770707e-01,2.795500671429117290e+00,5.203424523997104423e+00,9.014655373525677640e-02
-2.398082000000000491e+00,4.573346000000000799e+00,6.848851325687029812e-01,2.795494033573095116e+00,5.203394901766547953e+00,9.014646277460157398e-02
-2.348082000000000669e+00,4.573346000000000799e+00,6.848828063166796376e-01,2.795487335267426765e+00,5.203364931293909201e+00,9.014636962462081737e-02
-2.298082000000000846e+00,4.573346000000000799e+00,6.848804493000684168e-01,2.795480582478542697e+00,5.203334627137247814e+00,9.014627415794895793e-02
-2.248082000000000136e+00,4.573346000000000799e+00,6.848780620706353961e-01,2.795473781501683685e+00,5.203304005047744596e+00,9.014617624697578158e-02
-2.198082000000000313e+00,4.573346000000000799e+00,6.848756452627934310e-01,2.795466938957547054e+00,5.203273082001834915e+00,9.014607576461663996e-02
-2.148082000000000491e+00,4.573346000000000799e+00,6.848731995987022980e-01,2.795460061787611750e+00,5.203241876231346374e+00,9.014597258513243339e-02
-2.098082000000000669e+00,4.573346000000000799e+00,6.848707258933544040e-01,2.795453157248072085e+00,5.203210407250984382e+00,9.014586658499219862e-02
-2.048082000000000846e+00,4.573346000000000799e+00,6.848682250596476173e-01,2.795446232902405903e+00,5.203178695883217131e+00,9.014575764377696920e-02
-1.998082000000000136e+00,4.573346000000000799e+00,6.848656981133753874e-01,2.795439296612467039e+00,5.203146764279800607e+00,9.014564564512024536e-02
-1.948082000000000313e+00,4.573346000000000799e+00,6.848631461780940732e-01,2.795432356528170459e+00,5.203114635939801502e+00,9.014553047767674687e-02
-1.898082000000000491e+00,4.573346000000000799e+00,6.848605704898920177e-01,2.795425421075622197e+00,5.203082335724024787e+00,9.014541203612774778e-02
-1.848082000000000669e+00,4.573346000000000799e+00,6.848579724019023818e-01,2.795418498943818442e+00,5.203049889864853839e+00,9.014529022219844312e-02
-1.798082000000000846e+00,4.573346000000000799e+00,6.848553533886330147e-01,2.795411599069827613e+00,5.203017325971913465e+00,9.014516494569926874e-02
-1.748082000000000136e+00,4.573346000000000799e+00,6.848527150499650329e-01,2.795404730622460754e+00,5.202984673032464258e+00,9.014503612557193957e-02
-1.698082000000000313e+00,4.573346000000000799e+00,6.848500591148578565e-01,2.795397902984508409e+00,5.202951961406911963e+00,9.014490369094206590e-02
-1.648082000000000491e+00,4.573346000000000799e+00,6.848473874446524556e-01,2.795391125733465820e+00,5.202919222818493949e+00,9.014476758216774521e-02
