"x","y","z","mean"
4.800000000000000711e+00,-7.999999999999998224e-01,8.000000000000000444e-01,2.078597566372253169e+01
5.000000000000000000e+00,-7.999999999999998224e-01,8.000000000000000444e-01,2.310603914060828856e+01
5.200000000000000178e+00,-7.999999999999998224e-01,8.000000000000000444e-01,2.446358604665504188e+01
5.400000000000000355e+00,-7.999999999999998224e-01,8.000000000000000444e-01,2.448081218060787378e+01
5.600000000000000533e+00,-7.999999999999998224e-01,8.000000000000000444e-01,2.323684523910970512e+01
5.800000000000000711e+00,-7.999999999999998224e-01,8.000000000000000444e-01,2.117619800547008069e+01
4.800000000000000711e+00,-5.999999999999998668e-01,8.000000000000000444e-01,2.299504052021078593e+01
5.000000000000000000e+00,-5.999999999999998668e-01,8.000000000000000444e-01,2.649774891794487175e+01
5.200000000000000178e+00,-5.999999999999998668e-01,8.000000000000000444e-01,2.872050252767760625e+01
5.400000000000000355e+00,-5.999999999999998668e-01,8.000000000000000444e-01,2.895478883770909917e+01
5.600000000000000533e+00,-5.999999999999998668e-01,8.000000000000000444e-01,2.729415059529905463e+01
5.800000000000000711e+00,-5.999999999999998668e-01,8.000000000000000444e-01,2.447033582529375906e+01
6.000000000000000000e+00,-5.999999999999998668e-01,8.000000000000000444e-01,2.136765403659206441e+01
4.599999999999999645e+00,-3.999999999999999112e-01,8.000000000000000444e-01,2.017453491890433526e+01
4.800000000000000711e+00,-3.999999999999999112e-01,8.000000000000000444e-01,2.506581735040959558e+01
5.000000000000000000e+00,-3.999999999999999112e-01,8.000000000000000444e-01,2.999125703856071112e+01
5.200000000000000178e+00,-3.999999999999999112e-01,8.000000000000000444e-01,3.335298507110294253e+01
5.400000000000000355e+00,-3.999999999999999112e-01,8.000000000000000444e-01,3.393789054725792198e+01
5.600000000000000533e+00,-3.999999999999999112e-01,8.000000000000000444e-01,3.180252081233767214e+01
5.800000000000000711e+00,-3.999999999999999112e-01,8.000000000000000444e-01,2.804996966682608672e+01
6.000000000000000000e+00,-3.999999999999999112e-01,8.000000000000000444e-01,2.398660065635538174e+01
6.200000000000000178e+00,-3.999999999999999112e-01,8.000000000000000444e-01,2.054507578777484511e+01
4.599999999999999645e+00,-1.999999999999999556e-01,8.000000000000000444e-01,2.072315126448100031e+01
4.800000000000000711e+00,-1.999999999999999556e-01,8.000000000000000444e-01,2.658074823327078562e+01
5.000000000000000000e+00,-1.999999999999999556e-01,8.000000000000000444e-01,3.284055540175881305e+01
5.200000000000000178e+00,-1.999999999999999556e-01,8.000000000000000444e-01,3.739944207376529306e+01
5.400000000000000355e+00,-1.999999999999999556e-01,8.000000000000000444e-01,3.844208378517962643e+01
5.600000000000000533e+00,-1.999999999999999556e-01,8.000000000000000444e-01,3.587445646470998639e+01
5.800000000000000711e+00,-1.999999999999999556e-01,8.000000000000000444e-01,3.115419448209127040e+01
6.000000000000000000e+00,-1.999999999999999556e-01,8.000000000000000444e-01,2.605049914578990666e+01
6.200000000000000178e+00,-1.999999999999999556e-01,8.000000000000000444e-01,2.176806909548218627e+01
4.599999999999999645e+00,0.000000000000000000e+00,8.000000000000000444e-01,2.095711703604293419e+01
4.800000000000000711e+00,0.000000000000000000e+00,8.000000000000000444e-01,2.730059433890834342e+01
5.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,3.438299999548130614e+01
5.200000000000000178e+00,0.000000000000000000e+00,8.000000000000000444e-01,3.982585794855651073e+01
5.400000000000000355e+00,0.000000000000000000e+00,8.000000000000000444e-01,4.130195368425862057e+01
5.600000000000000533e+00,0.000000000000000000e+00,8.000000000000000444e-01,3.844782860075550701e+01
5.800000000000000711e+00,0.000000000000000000e+00,8.000000000000000444e-01,3.292686367855451124e+01
6.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,2.689939078645686976e+01
6.200000000000000178e+00,0.000000000000000000e+00,8.000000000000000444e-01,2.181727010293566593e+01
4.599999999999999645e+00,2.000000000000001776e-01,8.000000000000000444e-01,2.104440482181180982e+01
4.800000000000000711e+00,2.000000000000001776e-01,8.000000000000000444e-01,2.728879406651628159e+01
5.000000000000000000e+00,2.000000000000001776e-01,8.000000000000000444e-01,3.442576736609213128e+01
5.200000000000000178e+00,2.000000000000001776e-01,8.000000000000000444e-01,4.010956918477370436e+01
5.400000000000000355e+00,2.000000000000001776e-01,8.000000000000000444e-01,4.178491458693002869e+01
5.600000000000000533e+00,2.000000000000001776e-01,8.000000000000000444e-01,3.881400053625514346e+01
5.800000000000000711e+00,2.000000000000001776e-01,8.000000000000000444e-01,3.285867311928782186e+01
6.000000000000000000e+00,2.000000000000001776e-01,8.000000000000000444e-01,2.627530673273449580e+01
6.200000000000000178e+00,2.000000000000001776e-01,8.000000000000000444e-01,2.066922560064532632e+01
4.599999999999999645e+00,4.000000000000003553e-01,8.000000000000000444e-01,2.112340868538275984e+01
4.800000000000000711e+00,4.000000000000003553e-01,8.000000000000000444e-01,2.676161578652875761e+01
5.000000000000000000e+00,4.000000000000003553e-01,8.000000000000000444e-01,3.320600175675973986e+01
5.200000000000000178e+00,4.000000000000003553e-01,8.000000000000000444e-01,3.837836879425840664e+01
5.400000000000000355e+00,4.000000000000003553e-01,8.000000000000000444e-01,3.986503941624706471e+01
5.600000000000000533e+00,4.000000000000003553e-01,8.000000000000000444e-01,3.691820324751330418e+01
5.800000000000000711e+00,4.000000000000003553e-01,8.000000000000000444e-01,3.102684572041296818e+01
6.000000000000000000e+00,4.000000000000003553e-01,8.000000000000000444e-01,2.445523718968853899e+01
4.599999999999999645e+00,6.000000000000000888e-01,8.000000000000000444e-01,2.122928076557700905e+01
4.800000000000000711e+00,6.000000000000000888e-01,8.000000000000000444e-01,2.588325618683282414e+01
5.000000000000000000e+00,6.000000000000000888e-01,8.000000000000000444e-01,3.106519200780234513e+01
5.200000000000000178e+00,6.000000000000000888e-01,8.000000000000000444e-01,3.509647178213466390e+01
5.400000000000000355e+00,6.000000000000000888e-01,8.000000000000000444e-01,3.603341792990448766e+01
5.600000000000000533e+00,6.000000000000000888e-01,8.000000000000000444e-01,3.325488345788477318e+01
5.800000000000000711e+00,6.000000000000000888e-01,8.000000000000000444e-01,2.796333912596814386e+01
6.000000000000000000e+00,6.000000000000000888e-01,8.000000000000000444e-01,2.202510811519002232e+01
4.599999999999999645e+00,8.000000000000002665e-01,8.000000000000000444e-01,2.132079681860929909e+01
4.800000000000000711e+00,8.000000000000002665e-01,8.000000000000000444e-01,2.473541417338029902e+01
5.000000000000000000e+00,8.000000000000002665e-01,8.000000000000000444e-01,2.831583807844844358e+01
5.200000000000000178e+00,8.000000000000002665e-01,8.000000000000000444e-01,3.085892955625675782e+01
5.400000000000000355e+00,8.000000000000002665e-01,8.000000000000000444e-01,3.107800505718376627e+01
5.600000000000000533e+00,8.000000000000002665e-01,8.000000000000000444e-01,2.862394281403319596e+01
5.800000000000000711e+00,8.000000000000002665e-01,8.000000000000000444e-01,2.435462883166980319e+01
4.599999999999999645e+00,1.000000000000000000e+00,8.000000000000000444e-01,2.129551263244981740e+01
4.800000000000000711e+00,1.000000000000000000e+00,8.000000000000000444e-01,2.337533362764445144e+01
5.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000444e-01,2.530687727424917099e+01
5.200000000000000178e+00,1.000000000000000000e+00,8.000000000000000444e-01,2.638110292886576147e+01
5.400000000000000355e+00,1.000000000000000000e+00,8.000000000000000444e-01,2.594565200123494719e+01
5.600000000000000533e+00,1.000000000000000000e+00,8.000000000000000444e-01,2.390566780253352164e+01
5.800000000000000711e+00,1.000000000000000000e+00,8.000000000000000444e-01,2.079924288110085229e+01
4.400000000000000355e+00,1.200000000000000178e+00,8.000000000000000444e-01,2.002059311795657592e+01
4.599999999999999645e+00,1.200000000000000178e+00,8.000000000000000444e-01,2.098783378228167251e+01
4.800000000000000711e+00,1.200000000000000178e+00,8.000000000000000444e-01,2.185083373397682394e+01
5.000000000000000000e+00,1.200000000000000178e+00,8.000000000000000444e-01,2.239633105531635593e+01
5.200000000000000178e+00,1.200000000000000178e+00,8.000000000000000444e-01,2.233415599195840429e+01
5.400000000000000355e+00,1.200000000000000178e+00,8.000000000000000444e-01,2.145589733516065678e+01
4.400000000000000355e+00,1.400000000000000355e+00,8.000000000000000444e-01,2.001518486016273002e+01
4.599999999999999645e+00,1.400000000000000355e+00,8.000000000000000444e-01,2.027499074508829224e+01
4.800000000000000711e+00,1.400000000000000355e+00,8.000000000000000444e-01,2.023180274458947636e+01
4.800000000000000711e+00,-1.000000000000000000e+00,1.000000000000000000e+00,2.003188113976746365e+01
5.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,2.186729828018561861e+01
5.200000000000000178e+00,-1.000000000000000000e+00,1.000000000000000000e+00,2.285909656200756146e+01
5.400000000000000355e+00,-1.000000000000000000e+00,1.000000000000000000e+00,2.277255553824359069e+01
5.600000000000000533e+00,-1.000000000000000000e+00,1.000000000000000000e+00,2.168786414171414734e+01
4.800000000000000711e+00,-7.999999999999998224e-01,1.000000000000000000e+00,2.267827715039438985e+01
5.000000000000000000e+00,-7.999999999999998224e-01,1.000000000000000000e+00,2.570443561541788924e+01
5.200000000000000178e+00,-7.999999999999998224e-01,1.000000000000000000e+00,2.749207468665635190e+01
5.400000000000000355e+00,-7.999999999999998224e-01,1.000000000000000000e+00,2.754158487621880624e+01
5.600000000000000533e+00,-7.999999999999998224e-01,1.000000000000000000e+00,2.598334401102815505e+01
5.800000000000000711e+00,-7.999999999999998224e-01,1.000000000000000000e+00,2.340482766000507908e+01
6.000000000000000000e+00,-7.999999999999998224e-01,1.000000000000000000e+00,2.051488493743970309e+01
4.599999999999999645e+00,-5.999999999999998668e-01,1.000000000000000000e+00,2.075848671233002563e+01
4.800000000000000711e+00,-5.999999999999998668e-01,1.000000000000000000e+00,2.576694645446197995e+01
5.000000000000000000e+00,-5.999999999999998668e-01,1.000000000000000000e+00,3.065399678858873145e+01
5.200000000000000178e+00,-5.999999999999998668e-01,1.000000000000000000e+00,3.378810260633159146e+01
5.400000000000000355e+00,-5.999999999999998668e-01,1.000000000000000000e+00,3.411051978678116825e+01
5.600000000000000533e+00,-5.999999999999998668e-01,1.000000000000000000e+00,3.184399479931161636e+01
5.800000000000000711e+00,-5.999999999999998668e-01,1.000000000000000000e+00,2.808007068910571391e+01
6.000000000000000000e+00,-5.999999999999998668e-01,1.000000000000000000e+00,2.401522894949937736e+01
6.200000000000000178e+00,-5.999999999999998668e-01,1.000000000000000000e+00,2.050197207646300512e+01
4.599999999999999645e+00,-3.999999999999999112e-01,1.000000000000000000e+00,2.188680027034734010e+01
4.800000000000000711e+00,-3.999999999999999112e-01,1.000000000000000000e+00,2.876041791589496910e+01
5.000000000000000000e+00,-3.999999999999999112e-01,1.000000000000000000e+00,3.608801637515033889e+01
5.200000000000000178e+00,-3.999999999999999112e-01,1.000000000000000000e+00,4.117967005768652911e+01
5.400000000000000355e+00,-3.999999999999999112e-01,1.000000000000000000e+00,4.200863611674979126e+01
5.600000000000000533e+00,-3.999999999999999112e-01,1.000000000000000000e+00,3.884934652595912752e+01
5.800000000000000711e+00,-3.999999999999999112e-01,1.000000000000000000e+00,3.353904991604316166e+01
6.000000000000000000e+00,-3.999999999999999112e-01,1.000000000000000000e+00,2.797336895951577418e+01
6.200000000000000178e+00,-3.999999999999999112e-01,1.000000000000000000e+00,2.335322934693158103e+01
6.400000000000000355e+00,-3.999999999999999112e-01,1.000000000000000000e+00,2.018475193338046836e+01
4.599999999999999645e+00,-1.999999999999999556e-01,1.000000000000000000e+00,2.242663787265324871e+01
4.800000000000000711e+00,-1.999999999999999556e-01,1.000000000000000000e+00,3.087396702528471337e+01
5.000000000000000000e+00,-1.999999999999999556e-01,1.000000000000000000e+00,4.061118703785055573e+01
5.200000000000000178e+00,-1.999999999999999556e-01,1.000000000000000000e+00,4.794455523155959753e+01
5.400000000000000355e+00,-1.999999999999999556e-01,1.000000000000000000e+00,4.960657033636516644e+01
5.600000000000000533e+00,-1.999999999999999556e-01,1.000000000000000000e+00,4.566343624669870138e+01
5.800000000000000711e+00,-1.999999999999999556e-01,1.000000000000000000e+00,3.871323592572221628e+01
6.000000000000000000e+00,-1.999999999999999556e-01,1.000000000000000000e+00,3.148753989186986146e+01
6.200000000000000178e+00,-1.999999999999999556e-01,1.000000000000000000e+00,2.560767802054441589e+01
6.400000000000000355e+00,-1.999999999999999556e-01,1.000000000000000000e+00,2.163239263879152574e+01
7.200000000000000178e+00,-1.999999999999999556e-01,1.000000000000000000e+00,2.014321245712272557e+01
7.400000000000000355e+00,-1.999999999999999556e-01,1.000000000000000000e+00,2.008302817069807134e+01
4.599999999999999645e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.246611328980515765e+01
4.800000000000000711e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.164097356543207340e+01
5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.287537348154958039e+01
5.200000000000000178e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.202390661506409231e+01
5.400000000000000355e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.472457174949640546e+01
5.600000000000000533e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.043548609838263985e+01
5.800000000000000711e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.218786137992039187e+01
6.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.349372822798623872e+01
6.200000000000000178e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.642051612746742606e+01
6.400000000000000355e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.158603164265398533e+01
4.599999999999999645e+00,2.000000000000001776e-01,1.000000000000000000e+00,2.233740054702484912e+01
4.800000000000000711e+00,2.000000000000001776e-01,1.000000000000000000e+00,3.125627848418778854e+01
5.000000000000000000e+00,2.000000000000001776e-01,1.000000000000000000e+00,4.259640283191309607e+01
5.200000000000000178e+00,2.000000000000001776e-01,1.000000000000000000e+00,5.246529240310322706e+01
5.400000000000000355e+00,2.000000000000001776e-01,1.000000000000000000e+00,5.597155314150774785e+01
5.600000000000000533e+00,2.000000000000001776e-01,1.000000000000000000e+00,5.179529859015393356e+01
5.800000000000000711e+00,2.000000000000001776e-01,1.000000000000000000e+00,4.293663178503869915e+01
6.000000000000000000e+00,2.000000000000001776e-01,1.000000000000000000e+00,3.337988929744316380e+01
6.200000000000000178e+00,2.000000000000001776e-01,1.000000000000000000e+00,2.553142726764111714e+01
6.400000000000000355e+00,2.000000000000001776e-01,1.000000000000000000e+00,2.007525025539976582e+01
4.599999999999999645e+00,4.000000000000003553e-01,1.000000000000000000e+00,2.226614109254486706e+01
4.800000000000000711e+00,4.000000000000003553e-01,1.000000000000000000e+00,3.022426514097121242e+01
5.000000000000000000e+00,4.000000000000003553e-01,1.000000000000000000e+00,4.045782028893909654e+01
5.200000000000000178e+00,4.000000000000003553e-01,1.000000000000000000e+00,4.971091187089729146e+01
5.400000000000000355e+00,4.000000000000003553e-01,1.000000000000000000e+00,5.329717583147737514e+01
5.600000000000000533e+00,4.000000000000003553e-01,1.000000000000000000e+00,4.945318936411395327e+01
5.800000000000000711e+00,4.000000000000003553e-01,1.000000000000000000e+00,4.082251633623303633e+01
6.000000000000000000e+00,4.000000000000003553e-01,1.000000000000000000e+00,3.132576270702065813e+01
6.200000000000000178e+00,4.000000000000003553e-01,1.000000000000000000e+00,2.341233555970521962e+01
4.599999999999999645e+00,6.000000000000000888e-01,1.000000000000000000e+00,2.228759623015443481e+01
4.800000000000000711e+00,6.000000000000000888e-01,1.000000000000000000e+00,2.884710423853769967e+01
5.000000000000000000e+00,6.000000000000000888e-01,1.000000000000000000e+00,3.714423842036762835e+01
5.200000000000000178e+00,6.000000000000000888e-01,1.000000000000000000e+00,4.461685035243584707e+01
5.400000000000000355e+00,6.000000000000000888e-01,1.000000000000000000e+00,4.743546831814170872e+01
5.600000000000000533e+00,6.000000000000000888e-01,1.000000000000000000e+00,4.402461114069738812e+01
5.800000000000000711e+00,6.000000000000000888e-01,1.000000000000000000e+00,3.649755259711738375e+01
6.000000000000000000e+00,6.000000000000000888e-01,1.000000000000000000e+00,2.808783619623397598e+01
6.200000000000000178e+00,6.000000000000000888e-01,1.000000000000000000e+00,2.087777340775996038e+01
4.599999999999999645e+00,8.000000000000002665e-01,1.000000000000000000e+00,2.238486225982556732e+01
4.800000000000000711e+00,8.000000000000002665e-01,1.000000000000000000e+00,2.724161280518539741e+01
5.000000000000000000e+00,8.000000000000002665e-01,1.000000000000000000e+00,3.307669596740164053e+01
5.200000000000000178e+00,8.000000000000002665e-01,1.000000000000000000e+00,3.803755029454634240e+01
5.400000000000000355e+00,8.000000000000002665e-01,1.000000000000000000e+00,3.958160123219958137e+01
5.600000000000000533e+00,8.000000000000002665e-01,1.000000000000000000e+00,3.675348173281960129e+01
5.800000000000000711e+00,8.000000000000002665e-01,1.000000000000000000e+00,3.101790521199620798e+01
6.000000000000000000e+00,8.000000000000002665e-01,1.000000000000000000e+00,2.452188848216210104e+01
